Date,User,Tweet
2014-05-08 16:44:16+00:00,cpimspeak,"Left rule in #WestBengal saw communal harmony. When Sikhs were attacked in 1984 &amp; Muslims in 1990s, Bengal was untouched, says #PrakashKarat"
2014-05-08 16:44:00+00:00,cpimspeak,"Assam, Tripura &amp; Orissa govts have asked for CBI probe into ponzi scam. But #TMC govt resists. People of #WestBengal know why, #PrakashKarat"
2014-05-08 15:37:02+00:00,cpimspeak,"Metamorphosis of RSS pracharak into favourite of private corporations the most significant phenomenon of #Elections2014, says #PrakashKarat"
2014-05-08 15:24:49+00:00,cpimspeak,"Hindutva witnessing a 2nd coming. Among big bourgeoisie, shift towards rightwing communal #BJP, read #PrakashKarat at http://t.co/MXxtX4I9aa"
2014-05-08 15:20:34+00:00,cpimspeak,"#PrakashKarat's article ""The Rise of Narendra Modi: A Joint Enterprise of Hindutva and Big Business"" in The Marxist: http://t.co/OLgA4FI0EI"
2014-05-08 15:11:52+00:00,cpimspeak,"#BrindaKarat in Bongaon: #TMC is looting #WestBengal. During 34 years of Left rule, have you ever heard of scams like #Saradha, TET and SSC?"
2014-05-08 15:09:53+00:00,cpimspeak,"#BrindaKarat in Bongaon: The #CPIM stands to transform Ambedkar’s slogan of ""one vote, one value"" in social &amp; political life into a reality."
2014-05-08 15:07:57+00:00,cpimspeak,"#BrindaKarat in Bongaon: a democracy is truly successful only when on economic grounds too, there is the principle of ""one man, one vote""."
2014-05-07 17:18:54+00:00,cpimspeak,"We need an alternative govt to work for land reform, ensure food security &amp; education &amp; fix minimum wage @ Rs 10,000 #BuddhadebBhattacharjee"
2014-05-07 17:15:37+00:00,cpimspeak,"We are telling people to be prepared, never to bow down to #TMC threat. Peoples’ word will be the last word, says #BuddhadebBhattacharjee"
2014-05-07 17:11:29+00:00,cpimspeak,"What is the difference between the #BJP, #Congress and #TMC? They all represent the same corporates, says #BrindaKarat in Diamond Harbour"
2014-05-07 17:08:29+00:00,cpimspeak,Rigging &amp; violence by #TMC in #Elections2014 held today have completely distorted the process of  conducting free and fair polls #cpimspeak
2014-05-07 17:07:12+00:00,cpimspeak,#CPIM demands re-poll in 301 rigged booths in 5 seats in #WestBengal that went to polls today. List of 301 booths at: http://t.co/4tNb8Gavgd
2014-05-07 16:10:20+00:00,cpimspeak,"#TMC a total failure in minority devt. They promised 10,000 madrasas, but were even 10 madrasa teachers appointed, asks #SurjyaKantaMishra"
2014-05-07 16:05:30+00:00,cpimspeak,"#Mamata and #Modi are substitutes; as NDA minister, she approved the Citizenship Act 2003 to drive out Bangladeshis, says #SurjyaKantaMishra"
2014-05-07 15:58:35+00:00,cpimspeak,Last 2 poll phases seeing big anti-incumbency wave against #Modi! Media elected him a year back &amp; people r now rejecting him #SitaramYechury
2014-05-06 18:04:50+00:00,cpimspeak,http://t.co/Yll6ne3DHU
2014-05-06 17:57:00+00:00,cpimspeak,#Mamata sent flowers to congratulate #Modi when he won in 2002. Has she ever acknowledged that it was wrong? asks #BuddhadebBhattacharjee
2014-05-06 17:54:29+00:00,cpimspeak,#CPIM leaders campaign by road/rail. We don't have ill-gotten cash. Who pays for #Mamata's helicopter rides? asks #BuddhadebBhattacharjee
2014-05-06 14:40:23+00:00,cpimspeak,The #CPIM's campaign booklet on #Nandigram can be read here (in Bengali): http://t.co/sNLVTRTO01
2014-05-06 14:39:02+00:00,cpimspeak,http://t.co/GjMtqslPJ7
2014-05-06 14:37:44+00:00,cpimspeak,The #CPIM's campaign booklet on #Jangalmahal can be read here (in Bengali): http://t.co/zQFAfZPnFq #Elections2014
2014-05-06 13:47:29+00:00,cpimspeak,#BuddhadebBhattacharjee tells voters in Nimtouri: Get ready to vote in #Elections2014. Resist. No one can stop you.
2014-05-06 13:34:56+00:00,cpimspeak,#WestBengal Left Front calls upon #ECI to give confidence to voters to freely cast votes on 7th/12th May &amp; defy threats from #TMC hoodlums.
2014-05-06 13:31:54+00:00,cpimspeak,"Proposed measure5: Use video cameras for surveillance, with webcasting, micro observers &amp; digital cameras. Use Live TV footage as proof #ECI"
2014-05-06 13:29:21+00:00,cpimspeak,Proposed measure 4: Protect polling agents; none other than valid voters &amp; officials to be allowed inside polling stations #ECI #WestBengal
2014-05-06 13:27:36+00:00,cpimspeak,Proposed measure3: Section 144 should be strictly enforced outside the polling stations. #WestBengal #ECI
2014-05-06 13:26:35+00:00,cpimspeak,"Proposed measure2:  Area domination, parades/flag marches &amp; patrolling be widely practiced to give confidence to voters #ECI #WestBengal"
2014-05-06 13:25:16+00:00,cpimspeak,Proposed measure1: Model Code of Conduct to be strictly followed by all parties from now on till the day of polling. #WestBengal #ECI
2014-05-06 13:24:14+00:00,cpimspeak,"#WestBengal Left Front memorandum to #ECI, proposing measures to ensure free, fair &amp; peaceful voting on 7th/12th May: http://t.co/E705xx22Sb"
2014-05-05 03:06:31+00:00,cpimspeak,"#SitaramYechury on Modi-Mamata ""war of words"": Worst forms of vote bank politics being played to prevent return of minorities to Left Front"
2014-05-05 03:05:00+00:00,cpimspeak,"#SitaramYechury on Modi-Mamata ""war of words"": War games are on to consolidate respective 'vote banks', all under the veteran captains."
2014-05-05 03:03:32+00:00,cpimspeak,"#SitaramYechury on Modi-Mamata ""war of words"": In new IPL season, a new variety of political 'match fixing' between two experienced teams."
2014-05-04 17:47:37+00:00,cpimspeak,"#ECI's Special Observer says #WestBengal poll free &amp; fair, and no deaths in #TMC violence! Does he want a march of the dead? asks #BimanBose"
2014-05-04 17:42:39+00:00,cpimspeak,"#Modi &amp; Rajnath Singh talking of handsome fiscal package to #WestBengal. #BJP &amp; #TMC should now come open on their camaraderie, #BimanBose"
2014-05-04 17:39:29+00:00,cpimspeak,"#Modi has softened attack on #TMC. Today, he offered soft rasgullas instead of harder laddoos. Shows their growing closeness, #BimanBose"
2014-05-04 16:48:41+00:00,cpimspeak,"Let #Modi declare #TMC &amp; #BJP will have post-election pact. Why drop just hints? We know that white&amp;green with join saffron, says #BimanBose"
2014-05-04 16:48:23+00:00,cpimspeak,"Left Front appeals to people of #WestBengal to be cautious of divisive forces. #ECI should take act on Modi's communal speeches, #BimanBose"
2014-05-04 16:47:06+00:00,cpimspeak,Did NDA try to implement 1951 U.N Convention of Refugees &amp; the 1967 Protocol on refugees? Why raise the volatile issue now? asks #BimanBose
2014-05-04 16:46:36+00:00,cpimspeak,"#Modi is trying to ethnically divide the oneness of Indian people. His speech on Bangladeshi migrants is outright communal, says #BimanBose"
2014-05-04 16:46:14+00:00,cpimspeak,"#Modi &amp; #BJP instigating communal tensions. After communal speech in #Assam, Modi is trying to replicate it in #WestBengal, says #BimanBose"
2014-05-04 16:22:54+00:00,cpimspeak,"Legacy of #Congress: there is no other country that goes to sleep with so much unemployment, hunger &amp; poverty, says #BuddhadebBhattacharjee"
2014-05-04 16:20:26+00:00,cpimspeak,"Power to #Modi means more power to corporates and doom for the poor. Reject Congress, Defeat BJP, #VoteForLeft, says #BuddhadebBhattacharjee"
2014-05-04 16:16:08+00:00,cpimspeak,"#BJP is funded by corporates. They need #Modi to save profits. We need an alternative to protect SCs/STs/minorities, #BuddhadebBhattacharjee"
2014-05-04 16:01:18+00:00,cpimspeak,#TMC-Modi drama on. Why did #Mamata protect #Modi in 2001 by refusing support to Left's censure motion against Modi? asks #SurjyaKantaMishra
2014-05-04 15:58:56+00:00,cpimspeak,"If #Mamata was serious about #Modi, why she returned to NDA in 2002? Why she sent flowers to Modi on re-election? asks #SurjyaKantaMishra"
2014-05-04 15:58:21+00:00,cpimspeak,"#Mamata should know that if infant mortality in #WestBengal is lower than Gujarat, it was achieved during Left rule, says #SurjyaKantaMishra"
2014-05-04 15:57:52+00:00,cpimspeak,"#Modi offers DOUBLE FAIDA instead of DOUBLE LADDO! It is clear both FAIDE LOOTNEWALE will shake hands post-election, says #SurjyaKantaMishra"
2014-05-04 15:57:18+00:00,cpimspeak,"If all is ok in Jangalmahal, why the #WestBengal CM needs 2 dummy candidates &amp; 60% additional security forces there? asks #SurjyaKantaMishra"
2014-05-04 15:55:42+00:00,cpimspeak,"#TMC speaks of smiling Jangalmahal. Fact: all benefits enjoyed by Adivasis there were snatched away by #Mamata govt, says #SurjyaKantaMishra"
2014-05-04 14:28:25+00:00,cpimspeak,http://t.co/wiESu5Pwfb
2014-05-04 09:01:27+00:00,cpimspeak,"A vote in #Elections2014 is to save our life &amp; livelihood from various species of man-eaters roaming around #WestBengal, says #BrindaKarat"
2014-05-04 08:13:38+00:00,cpimspeak,http://t.co/9MPi2PD75T
2014-05-04 07:22:43+00:00,cpimspeak,http://t.co/goF9sz19Q5
2014-05-04 05:20:57+00:00,cpimspeak,"Below the veneer of #BJP's shrill campaign about development, there is a systematic communal campaign assisted by #RSS, says #PrakashKarat"
2014-05-04 05:20:29+00:00,cpimspeak,"#BJP &amp; #RSS creating a highly communally charged situation in #UP &amp; #Bihar. #ECI not taking communal campaigns seriously, says #PrakashKarat"
2014-05-03 17:50:54+00:00,cpimspeak,#Assam seeing systematic efforts for ethnic cleansing. Govts should quickly act to ensure protection &amp; security of minorities #cpimspeak
2014-05-03 17:49:52+00:00,cpimspeak,The #CPIM strongly condemns the savage killing of 31 people by Bodo extremists in Kokrajhar and adjoining districts of the BTC. #cpimspeak
2014-05-03 17:49:14+00:00,cpimspeak,"Why is the #TMC government in #WestBengal reluctant for a CBI probe into the #Saradha ponzi scam, asks #ManikSarkar"
2014-05-03 11:35:20+00:00,cpimspeak,http://t.co/IWR7IQxjOY
2014-05-02 11:44:25+00:00,cpimspeak,http://t.co/ru9SM7MtVW
2014-05-01 18:41:18+00:00,cpimspeak,http://t.co/iowGqsl3IV
2014-05-01 15:52:40+00:00,cpimspeak,#WestBengal Left Front demands immediate withdrawal of Special Observer &amp; CEO of #ECI. He failed to conduct free &amp; fair elections #cpimspeak
2014-05-01 12:20:39+00:00,cpimspeak,http://t.co/7XOTEXpbhd
2014-05-01 07:40:50+00:00,cpimspeak,"On #Mayday, #CPIM calls upon the working class to dislodge the anti-people UPA government and help form a pro-people alternative."
2014-05-01 07:40:28+00:00,cpimspeak,"On #Mayday, #CPIM extends revolutionary greetings to the working class and conveys its full support to their struggles for a better society."
2014-04-30 17:36:04+00:00,cpimspeak,#WestBengal repoll demand of #CPIM: install video surveillance in all repoll booths; deploy sufficient paramilitary forces. #cpimspeak
2014-04-30 17:33:51+00:00,cpimspeak,"In #WestBengal polls today, only 324 of 17,330 polling booths had video surveillance of any sort! We demand repoll in 830 booths #cpimspeak"
2014-04-30 17:31:29+00:00,cpimspeak,#CPIM memorandum to the #ECI can be read at http://t.co/t4Ge1Q9ZhP. We have given the list of 830 rigged/captured booths. #cpimspeak
2014-04-30 17:30:30+00:00,cpimspeak,Bengal poll violence an affront to parliamentary democracy. People’s faith can only be restored only by re-polling in 830 booths #cpimspeak
2014-04-30 17:22:55+00:00,cpimspeak,"WBengal poll violence: #ECI Special Observer delivered nothing. Still, we expect to do better than #TMC in today's round, #SurjyaKantaMishra"
2014-04-30 12:01:09+00:00,cpimspeak,http://t.co/OyTJjhkUWR
2014-04-30 11:29:41+00:00,cpimspeak,"#WestBengal opposition leader #SurjyaKantaMishra will meet the press at 6.15 PM at State Committee Office, Kolkata on today's poll violence."
2014-04-30 10:03:06+00:00,cpimspeak,#SitaramYechury to address the media at 5:30 pm today after meeting #ECI on large scale rigging and poll violence in #WestBengal #cpimspeak
2014-04-30 09:44:47+00:00,cpimspeak,"In the last 48 hours, 3 #CPIM workers have been killed in #Bengal; all in the Ghatal Parliamentary Constituency #cpimspeak"
2014-04-30 09:19:59+00:00,cpimspeak,#SurjyaKantaMishra on Bengal poll violence: We don't have any illusion about #ECI. People’s battle to defend their rights will be decisive.
2014-04-30 09:19:38+00:00,cpimspeak,#CPIM strongly condemns the acts of violence and booth capturing by #TMC during today's Bengal polls. #ECI should act quickly. #cpimspeak
2014-04-29 17:15:16+00:00,cpimspeak,"How come Rs 3.93 crore is shown as income from sale of paintings in #TMC a/c? Who are the painters and the buyers, asks #SurjyaKantaMishra"
2014-04-29 17:02:02+00:00,cpimspeak,http://t.co/vKjzDNi79K
2014-04-29 16:59:28+00:00,cpimspeak,"Has Mamata Banerjee paid income tax on the price of her painting? If not, the IT dept should raid her home &amp; office, says #SurjyaKantaMishra"
2014-04-29 16:59:07+00:00,cpimspeak,We are happy Mamata's paintings fetched Rs 1.86 crore. But can we have the fortune of seeing the priceless painting? asks #SurjyaKantaMishra
2014-04-29 16:58:41+00:00,cpimspeak,"If Sudipto Sen didn't buy #Mamata's painting, where did the Rs 1 crore, which was deposited in CM's fund, come from? asks #SurjyaKantaMishra"
2014-04-29 06:10:13+00:00,cpimspeak,http://t.co/jPaRNSurpU
2014-04-28 18:40:26+00:00,cpimspeak,"#BJP and #TMC should end nonsensical posturing on #Bangladesh, join the dialogue and settle the problems peacefully, says #SurjyaKantaMishra"
2014-04-28 18:39:31+00:00,cpimspeak,"Influx from #Bangladesh is much less now, but can aggravate with a stronger #Modi+#TMC in India and Jamaat in Bdesh, says #SurjyaKantaMishra"
2014-04-28 18:23:36+00:00,cpimspeak,"Tormentor #Modi unleashes communal poison using the pet pretext of RSS: ""illegal Bangladeshis"", says #SitaramYechury"
2014-04-28 16:41:08+00:00,cpimspeak,Sufferings of Kashmiri Pandits need to be urgently addressed. Rehabilitation package for Pandits should be implemented. #cpimspeak
2014-04-28 16:19:14+00:00,cpimspeak,#Modi fishing in troubled waters. Jagmohan was the chief architect of RSS' #Kashmir policy to trifurcate J&amp;K on religious lines #cpimspeak
2014-04-28 03:49:03+00:00,cpimspeak,"2/2 BJP sings ""Tadapta hua jab koi chhod de, tab tum mere pas ana priye, mera dar khula hai, khula hi rahega tumhare liye #SurjyaKantaMishra"
2014-04-28 03:48:45+00:00,cpimspeak,"1/2 BJP &amp; TMC staging confrontation. TMC sings: ""Yeh meri jindagi ek pagal hawa, Aaj idhar kal udhar, mai kisi ki nahi."" #SurjyaKantaMishra"
2014-04-28 03:48:29+00:00,cpimspeak,"#Modi talks Bangladesh! But BJP, TMC &amp; Jamaat together opposed dialogue with B to resolve disputes to mutual advantage, #SurjyaKantaMishra"
2014-04-28 03:48:15+00:00,cpimspeak,"It's hilarious that Modi talks of corruption &amp; #Saradha scam! We know how BJP rehabilitated Yeddyurappa and Sriramulu, #SurjyaKantaMishra"
2014-04-28 03:48:00+00:00,cpimspeak,Didn't NDA allow synthetic bags in sectors reserved for jute bags &amp; make textile industry sick by import liberalisation? #SurjyaKantaMishra
2014-04-28 03:47:45+00:00,cpimspeak,"Congress, BJP &amp; TMC voted enblock to allow FDI in banking, insurance &amp; other neoliberal Bills overriding Left opposition, #SurjyaKantaMishra"
2014-04-28 03:47:25+00:00,cpimspeak,"#Modi asks support for #Surajya. Support=submission. Surajya is Dusshasan's rule, blaming Atalji for Rajdharma advice, #SurjyaKantaMishra"
2014-04-28 03:47:07+00:00,cpimspeak,#SurjyaKantaMishra replies to each of #Modi's tweets on his election speech in West Bengal on Sunday.
2014-04-28 03:14:54+00:00,cpimspeak,http://t.co/yDINYOLMhd
2014-04-27 10:13:38+00:00,cpimspeak,http://t.co/kmGEu7Glf4
2014-04-27 08:47:12+00:00,cpimspeak,http://t.co/BfG1vNVOtc
2014-04-26 13:15:27+00:00,cpimspeak,http://t.co/V8tgxmk9KN
2014-04-26 11:11:19+00:00,cpimspeak,ED के दखल से पहले ही SIT द्वारा जल्दबाजीमें पियाली सेन के लाकर को खोला जाना दिखाता है कि #TMC सरकार कितना कुछ छिपा रही है #DrSuryakantmishra
2014-04-26 11:10:55+00:00,cpimspeak,#CPIM #shardha मामले में अदालत की निगरानी में #CBI जांच चाहती है ताकि SIT सत्तारूढ़ #TMC के औजार के रूप में इस्तेमाल न हो #DrSuryakantmishra
2014-04-26 11:10:36+00:00,cpimspeak,#Ramdev की राहुल गाँधी के बारे में टिपण्णी में दलित महिलाओं को नीचा दिखाने और उन्हें बेइज्जत करने पर मुकदमा चलाना चाहिए #brindakarat
2014-04-26 11:10:16+00:00,cpimspeak,अपने आपको बाबा कहता है और महिलाओ की बेइज्जती करने का दुस्साहस करता है #Ramdev पर एस.सी./एस.टी. एक्ट के तहत मुक़दमा चलाओ #Brindakarat
2014-04-26 06:00:30+00:00,cpimspeak,Uncivilized comments from a person who calls himself a baba and dares to insult dalit women.Prosecute Ramdev under SC/ST act #BrindaKarat
2014-04-25 23:16:26+00:00,cpimspeak,"#Ramdev should be prosecuted for his insulting and demeaning references to Dalits in his comments on Rahul Gandhi, #Brinda Karat"
2014-04-25 13:02:37+00:00,cpimspeak,"#CPIM wants court-monitored #CBI probe into #Saradha so that SIT is not used as an instrument of ruling #TMC, #SurjyaKantaMishra"
2014-04-25 13:01:38+00:00,cpimspeak,"The hurried opening of Piyali Sen's locker by SIT, before ED opened it, shows #TMC govt has much to hide, #SurjyaKantaMishra #Saradha"
2014-04-25 13:00:56+00:00,cpimspeak,"#TMC govt is using its own SIT to undermine &amp; weaken ED probe on #Saradha scam. It's a crime to sabotage ED probe, #SurjyaKantaMishra"
2014-04-25 12:59:23+00:00,cpimspeak,"Both #Congress &amp; #BJP have kept doors open for #TMC &amp; are singing ""Mera dar khula hai, khula hi rahega, tumhare liye"", #SurjyaKantaMishra"
2014-04-25 10:05:52+00:00,cpimspeak,"From Bathane Tola to Mirchpur &amp; now #Tsundur, mass acquittals disgrace to our justice system, polluted by caste prejudice, #BrindaKarat"
2014-04-25 10:05:19+00:00,cpimspeak,"#Tsundur judgement acquitting 21 accused of Dalit massacre is more like burial of justice, #BrindaKarat"
2014-04-25 08:16:54+00:00,cpimspeak,http://t.co/bwfYmkA812
2014-04-25 05:01:18+00:00,cpimspeak,"Rahul Gandhi accuses BJP of crony capitalism, but his own UPA govt was an equally competent partner in promoting crony capitalism #cpimspeak"
2014-04-25 05:00:24+00:00,cpimspeak,http://t.co/IKVgsBBODC
2014-04-24 12:06:01+00:00,cpimspeak,http://t.co/6oWCfkmgXt
2014-04-24 07:56:18+00:00,cpimspeak,http://t.co/pWInQSrERU
2014-04-23 09:05:28+00:00,cpimspeak,"#Modi's aircraft democracy! Who funds it? Modi's jets owned by Adani Group, the biggest gainer of crony capitalism in #Gujarat. #cpimspeak"
2014-04-23 09:04:06+00:00,cpimspeak,#CPIM welcomes Supreme Court's decision to set up a panel to frame guidelines on government ads aimed at electoral gains. #cpimspeak
2014-04-23 05:08:41+00:00,cpimspeak,http://t.co/N9yJswIW9x
2014-04-22 12:08:55+00:00,cpimspeak,"Power to people, land to peasants, food to the hungry, long live socialism. Red salute Com #Lenin on his 144th birth anniversary #cpimspeak"
2014-04-22 05:39:18+00:00,cpimspeak,http://t.co/Bx3RdKOEVk
2014-04-21 17:40:01+00:00,cpimspeak,http://t.co/acX1CcGEWQ
2014-04-21 12:57:02+00:00,cpimspeak,"Mind your language and intentions, #PraveenTogadia. India is home to everyone. #cpimspeak"
2014-04-21 12:56:31+00:00,cpimspeak,#CPIM strongly condemns the shameful hate speech by #VHP president #PraveenTogadia in Bhavnagar #cpimspeak
2014-04-21 12:56:01+00:00,cpimspeak,#EC should take note of #PraveenTogadia’s hate speech and direct the government to take action against the #VHP leader #cpimspeak
2014-04-21 12:40:25+00:00,cpimspeak,"#Modi सुशासन क्या यही है?#praveentogadia जैसे घोर सांप्रदायिक तत्व का तुष्टिकरण, जिसे नफरत भरे बयान के लिए जेल में होना चाहिए #Brindakarat"
2014-04-21 12:35:50+00:00,cpimspeak,"#Modi जवाब दे, #praveentogadia के  नफरत से भरे बयान और सांप्रदायिक अभियान के लिए क्यों नहीं उसके खिलाफ केस क्यों नहीं? #Brindakarat"
2014-04-21 12:02:34+00:00,cpimspeak,Is this #Modi good governance?Appeasement of rabid communalist #PraveenTogadia who should be in jail for hate speech and action #BrindaKarat
2014-04-21 12:01:09+00:00,cpimspeak,Let #Modi answer: Why no case and no action against #PraveenTogadia’s hate speech and communal actions? #BrindaKarat
2014-04-21 11:06:42+00:00,cpimspeak,http://t.co/8FAHcVMklS
2014-04-21 06:57:27+00:00,cpimspeak,http://t.co/FmPCxuKbwD
2014-04-21 05:01:48+00:00,cpimspeak,http://t.co/bH2LvhEu15
2014-04-20 16:17:23+00:00,cpimspeak,http://t.co/oEI1phhTKD
2014-04-20 13:50:38+00:00,cpimspeak,Read Archana Prasad's rebuttal of Surjit Bhalla's falsehoods on  #Modi's #Gujarat in yesterday's @IndianExpress: http://t.co/ZuvqrZM1oN
2014-04-20 13:22:53+00:00,cpimspeak,http://t.co/i3u8f9OcSb
2014-04-20 11:23:17+00:00,cpimspeak,"Enforcement Directorate only pulled the ears in the Saradha scam case. The real task is to find the brain, #SurjyaKantaMishra #Saradha"
2014-04-20 11:06:11+00:00,cpimspeak,http://t.co/D3kGYOUggJ
2014-04-20 09:54:39+00:00,cpimspeak,http://t.co/CydSSaGChc
2014-04-20 07:04:54+00:00,cpimspeak,http://t.co/19MeVMGKEV
2014-04-20 06:26:16+00:00,cpimspeak,The #TMC is moving towards the #BJP and BJP is moving towards TMC. There is a well thought out game being played between the two #BimanBose
2014-04-19 11:17:01+00:00,cpimspeak,#BJP’s plans of abrogation of Article 370 is unwarranted and unacceptable to the people of #Jammu&amp;Kashmir #cpimspeak
2014-04-19 11:16:45+00:00,cpimspeak,#NitinGadkari’s statement on abrogation of Article 370 shows that #BJP has never believed in autonomy of #Jammu&amp;Kashmir #cpimspeak
2014-04-19 11:13:40+00:00,cpimspeak,#NitinGadkari and #BJP should  realise that Article370 is a constitutional obligation of the Indian Union to the people of #J&amp;K#cpimspeak
2014-04-19 11:12:31+00:00,cpimspeak,"##NitinGadkari, Article 370 is an integral part of India's federal democratic framework and is non-negotiable #cpimspeak"
2014-04-18 15:05:10+00:00,cpimspeak,"Red salutes, Comrade Gabriel Garcia Marquez. You will live ever in our memories and remain an inspiration. #cpimspeak"
2014-04-18 13:07:38+00:00,cpimspeak,In death of Bajaj #CPIM has lost a communist committed to advance the working class struggles&amp;soldier fighting for socialism#SitaramYechury
2014-04-18 13:00:29+00:00,cpimspeak,"बजाज मजदूर वर्ग के संघर्षों के प्रतिबद्ध कम्युनिस्ट थे, उनकी मौत से #CPIM ने समाजवाद के संघर्ष के प्रतिबद्ध सिपाही खो दिया #SitaramYechury"
