2014-05-09 16:26:28+00:00,narendramodi,Urged all those voting in last phase to set a new record by voting in large numbers http://t.co/eLTZwRXsez,103,251,7
2014-05-09 16:25:35+00:00,narendramodi,Today I was in UP &amp; Bihar and one has to be there at the rallies to believe the enthusiasm. People are looking to NDA as a ray of hope.,103,251,7
2014-05-09 16:25:10+00:00,narendramodi,There are people sitting in AC rooms who say we are fatigued due to duration of polls but mood on the ground suggests otherwise.,103,251,7
2014-05-09 16:24:25+00:00,narendramodi,"Despite Congress efforts to bring caste &amp; communal politics in campaign, we remained focussed on our agenda of development &amp; good governance",103,251,7
2014-05-09 16:24:00+00:00,narendramodi,From Day 1 Congress' attitude to Elections has been non-serious. They talked about everything apart from core issues &amp; what they did in Govt,103,251,7
2014-05-09 16:23:36+00:00,narendramodi,I thank everyone who has tirelessly worked for the success of the 3D rallies! These rallies would not be possible without their efforts.,103,251,7
2014-05-09 16:23:09+00:00,narendramodi,Today was the final round of the Bharat Vijay 3D rallies. In all the rounds I addressed people from over 1300 locations across India.,103,251,7
2014-05-09 13:36:31+00:00,narendramodi,Today will address the final round of Bharat Vijay 3D rallies. Don't miss this once in a lifetime experience http://t.co/8M4BOWSQ8C,103,251,7
2014-05-09 13:35:34+00:00,narendramodi,"In Siwan I asked people if they want those days to return when criminals were given a free hand, they answered NO! http://t.co/ege8IogsMG",103,251,7
2014-05-09 13:33:15+00:00,narendramodi,Kerala Minister who came to meet me was reprimanded. Cong leader wanted Lata ji's Bharat Ratna taken back.This is politics of untouchability,103,251,7
2014-05-09 13:31:13+00:00,narendramodi,If someone does politics of untouchability it is the Congress &amp; those who made their political careers by following votebank politics.,103,251,7
2014-05-09 13:30:43+00:00,narendramodi,"As a Party President, using terms like ""Unch"" &amp; ""Neech"" does not suit Madam. Is the fear of defeat so much that she has to say such things?",103,251,7
2014-05-09 13:30:12+00:00,narendramodi,"Mirzapur's brass, carpet &amp; handloom industry face many problems &amp; brick kilns are not running. What have UP Govt. &amp; Centre done about it?",103,251,7
2014-05-09 13:29:00+00:00,narendramodi,Addressed rallies in UP &amp; Bihar. Here is a picture from Mirzapur rally http://t.co/1fohtzXkwI http://t.co/EShpkDXjGD,103,251,7
2014-05-08 18:00:45+00:00,narendramodi,Before the Rohaniya rally I addressed 3 rallies in UP. Here are the highlights http://t.co/mTuSm3mSAN,103,251,7
2014-05-08 18:00:11+00:00,narendramodi,A video was shared in Rohaniya on how Sabarmati's glory is restored. We are committed to do the same with Ganga http://t.co/No7UBhW2CM,103,251,7
2014-05-08 17:59:14+00:00,narendramodi,"From tourism to giving better opportunities to Varanasi's weavers, there is lots to be done &amp; am sure with our efforts we will succeed.",103,251,7
2014-05-08 17:57:15+00:00,narendramodi,Paid tributes to Shri Sone Lal Patel...have fond memories of interacting with him. Am sure he would be proud of Statue of Unity initiative.,103,251,7
2014-05-08 17:55:57+00:00,narendramodi,At the Rohaniya rally Col. Nizamuddin joined us. He is over 100 years old &amp; devoted his life to the nation by joining the Azad Hind Fauj.,103,251,7
2014-05-08 17:54:29+00:00,narendramodi,I salute the hardwork &amp; determination of our Karyakartas of Varanasi who are selflessly devoted to giving BJP a record win from Varanasi.,103,251,7
2014-05-08 17:53:44+00:00,narendramodi,I am deeply grateful to people of Varanasi for their affection http://t.co/aE5oOcOHCO,103,251,7
2014-05-08 17:51:23+00:00,narendramodi,A picture from the Rohaniya rally http://t.co/Q7Q1KqEDK2,103,251,7
2014-05-08 17:50:37+00:00,narendramodi,Joined the rally in Rohaniya &amp; visited Party Office in Varanasi city http://t.co/hWqnTKeKtm,103,251,7
2014-05-08 10:30:39+00:00,narendramodi,"Amazing atmosphere at the rally in Rohaniya, which is a part of Varanasi Lok Sabha Seat. Join http://t.co/hnqiK86wEx",103,251,7
2014-05-08 02:55:18+00:00,narendramodi,My profound apologies to Ganga Maa for not being able to perform Aarti today. Wish these people know that a Mother's love is above politics.,103,251,7
2014-05-08 02:54:57+00:00,narendramodi,I appeal to my Karyakarta sisters &amp; brothers to maintain peace &amp; ensure that people do not face any difficulty.,103,251,7
2014-05-08 02:54:22+00:00,narendramodi,It is unfortunate that EC is not concerned about the institution's neutrality &amp; that is why our Karyakartas have to embark on a Satyagraha.,103,251,7
2014-05-07 16:32:31+00:00,narendramodi,Here are highlights of my campaign in Bihar today. It is clear Bihar is going to vote for development &amp; stability http://t.co/KXGVRQT5NB,103,251,7
2014-05-07 16:31:26+00:00,narendramodi,"People of Bengal should bless NDA, which is fully committed towards well-being of West Bengal &amp; its youth http://t.co/twtceQE7v2",103,251,7
2014-05-07 16:31:02+00:00,narendramodi,Didi wanted Bangladeshi infiltrators removed in 2005. Now due to votebank politics she supports them. People didn't expect such Poriborton!,103,251,7
2014-05-07 16:30:36+00:00,narendramodi,"We admired Didi for the way she fought the Left. People of Bengal expected Poriborton but nothing has changed in last 3 yrs, only Didi has.",103,251,7
2014-05-07 16:29:54+00:00,narendramodi,"Addressed rallies in Kolkata, Barasat &amp; Krishnanagar. I have received phenomenal affection from people of Bengal during the entire campaign.",103,251,7
2014-05-07 03:25:54+00:00,narendramodi,"I also call upon those voting in Assembly polls in AP &amp; those voting in Assembly by-polls in Bihar, HP, UP &amp; WB to vote in record numbers.",103,251,7
2014-05-07 03:24:10+00:00,narendramodi,Polling for 64 seats across 7 states is underway. I hope people will vote in large numbers &amp; youngsters will show the way in doing so.,103,251,7
2014-05-06 16:22:57+00:00,narendramodi,"NDA is firmly committed to creating a Skilled India, breaking away from the Scam India under UPA's misrule http://t.co/Rbb9fLz4gj",103,251,7
2014-05-06 16:22:14+00:00,narendramodi,"Its a pity some minds can't see beyond balloons &amp; toffees. Today, their own Govt. has given what they call ""toffee"" yet another trophy!",103,251,7
2014-05-06 16:20:47+00:00,narendramodi,The report also notes simplicity of the process &amp; the fact that its done with minimum Govt. interference &amp; it ensures good return to farmers,103,251,7
2014-05-06 16:19:14+00:00,narendramodi,The Report lauds Guj's land Acquisition &amp; Allocation model as a best practice that can be emulated by other states http://t.co/ymBL06DZso,103,251,7
2014-05-06 16:18:15+00:00,narendramodi,I wish my friends in the Congress who keep abusing Gujarat would have read their own Govt's report that has lauded Gujarat's development.,103,251,7
2014-05-06 16:17:58+00:00,narendramodi,Campaign for 2014 Elections is reaching its final stages but no Congress leader has talked about development issues. Very sad.,103,251,7
2014-05-06 16:17:36+00:00,narendramodi,Connected with people voting in final phase during today's 3D rallies. My thanks to people from over 100 locations who joined the rallies.,103,251,7
2014-05-06 13:25:31+00:00,narendramodi,Will address a round of 3D rallies. Join http://t.co/kkDu5U7Jhi,103,251,7
2014-05-06 13:25:06+00:00,narendramodi,Back from the campaign in UP. Addressed 4 large rallies. Here are the highlights from the campaign http://t.co/BWnVvJZlQ9,103,251,7
2014-05-06 03:51:04+00:00,narendramodi,इसी ‘नीच राजनीति’ की ऊँचाई भारत माँ को एक समृद्ध और शक्तिशाली राष्ट्र के रूप में विश्व में स्थान दिलाने की ताकत रखती है |,103,251,7
2014-05-06 03:50:40+00:00,narendramodi,इसी ‘नीच राजनीति’ की ऊँचाई पिछले ६० सालो के कुशासन और वोट बैंक की राजनीति से भारत को मुक्त कर ..भारत माँ के कोटि कोटि जन के आँसू पोंछेगी,103,251,7
2014-05-06 03:49:41+00:00,narendramodi,"हो सकता है कुछ लोगों को यह नजर नहीं आता हो पर निचली जातियों के त्याग, बलिदान और पुरुषार्थ की देश को इस ऊँचाई पर पहुँचाने में अहम भूमिका है |",103,251,7
2014-05-06 03:49:07+00:00,narendramodi,सामाजिक रूप से निचले वर्ग से आया हूँ इसलिये मेरी राजनीति उन लोगों के लिये ‘नीच राजनीति’ ही होगी |,103,251,7
2014-05-05 14:58:22+00:00,narendramodi,#NowFollowing @superstarrajini. Delighted to see the Superstar on Twitter. A warm welcome http://t.co/ewcPnySggb,103,251,7
2014-05-05 14:56:14+00:00,narendramodi,My best wishes to pilgrims from all over India as the Badrinath Temple opens today.,103,251,7
2014-05-05 12:25:11+00:00,narendramodi,A vote for @smritiirani is a vote for progress. She will do for Amethi in 60 months what they never did all these yrs http://t.co/IfWBecjXHn,103,251,7
2014-05-05 12:24:04+00:00,narendramodi,They looted the nation in the name of the poor but now it is the son of a poor man who is challenging them. They are not able to digest that,103,251,7
2014-05-05 12:23:41+00:00,narendramodi,A leader talking about women empowerment has failed to build facilities to educate girls in his own constituency! What can be more ironical.,103,251,7
2014-05-05 12:23:20+00:00,narendramodi,Congress leaders can talk about everything from Modi to the Gujarat model but have they spoken a word on what they have done for Amethi?,103,251,7
2014-05-05 12:22:53+00:00,narendramodi,I went to Amethi with a message of change. For years 1 family has ruined Amethi. I went to sow seeds of a better future for Amethi.,103,251,7
2014-05-05 12:22:00+00:00,narendramodi,Thank you Amethi. Send a Lotus to Delhi from Amethi &amp; make @smritiirani victorious by a record margin! http://t.co/ycPoonUT3f,103,251,7
2014-05-05 10:14:38+00:00,narendramodi,Amethi elected 3 members of 1 family over the years but what did it get? This BJP Charge Sheet tells you just that http://t.co/EQyFwTDrTs,103,251,7
2014-05-05 10:13:11+00:00,narendramodi,"After addressing rallies across UP, will address a rally in Amethi in support of @smritiirani. Looking forward to the rally.",103,251,7
2014-05-05 09:29:45+00:00,narendramodi,'Amethi's untold story' -a video released at BJP Press Conference...every Indian should watch before voting http://t.co/e7SK4RyZfG,103,251,7
2014-05-04 16:00:35+00:00,narendramodi,Election process has been long but people's excitement is only increasing. Direction of wind is very clear http://t.co/NC5GwHM18l,103,251,7
2014-05-04 16:00:01+00:00,narendramodi,"Over 6 lakh weavers lost their jobs. A package of Rs. 6,000 cr was announced but nothing reached the weavers. Its deeply distressing.",103,251,7
2014-05-04 15:59:41+00:00,narendramodi,Places where I addressed 3D rallies have significant number of weavers. Its appalling how UPA has ignored the wellbeing of the weavers.,103,251,7
2014-05-04 15:58:49+00:00,narendramodi,Began speech by expressing condolences to families of those who lost their lives in train accident in Maharashtra. Prayers with the injured.,103,251,7
2014-05-04 15:58:30+00:00,narendramodi,People from over 100 locations where polling is expected to take place in the remaining 2 phases joined the 3D rallies today.,103,251,7
2014-05-04 14:18:46+00:00,narendramodi,I am very happy that the doors of the holy Kedarnath Temple have once again opened for pilgrims. My best wishes to the pilgrims!,103,251,7
2014-05-04 13:56:28+00:00,narendramodi,Will now address the Bharat Vijay 3D rallies. Looking forward to connecting with people from all over the country http://t.co/8M4BOWSQ8C,103,251,7
2014-05-04 13:54:17+00:00,narendramodi,Support NDA for a strong &amp; stable Govt. that will bring an end to votebank politics that has divided our nation http://t.co/OjndyQYjRc,103,251,7
2014-05-04 13:52:58+00:00,narendramodi,A short video capturing the enthusiasm at Allahabad rally https://t.co/wDEI9bS5ml,103,251,7
2014-05-04 13:51:11+00:00,narendramodi,SP &amp; BSP ruled UP for years. Congress is in power in Delhi but none of these parties presented their work record to the people. Shameful.,103,251,7
2014-05-04 13:50:48+00:00,narendramodi,"Instead of improving people's lives in UP, Cong leaders go to homes of poor for photo-ops. People will punish them for such insensitivity.",103,251,7
2014-05-04 13:50:18+00:00,narendramodi,I am sad to hear complaints of rigging &amp; violence in parts of Bengal &amp; UP. EC should ensure such instances don't happen in coming phases.,103,251,7
2014-05-04 13:49:52+00:00,narendramodi,Didi may abuse me but I am committed to WB's progress. We believe in positive change not politics of revenge  http://t.co/ptkDDipQ7h,103,251,7
2014-05-04 13:49:35+00:00,narendramodi,"Amazing rally in Asansol. Urged people to elect Babul Supriyo, a youngster devoted to serving people of Bengal http://t.co/nsp6J3Hmso",103,251,7
2014-05-04 13:47:19+00:00,narendramodi,Didi talks of real &amp; paper tigers. A real tiger would never have protected those who have looted the poor through chit fund scams.,103,251,7
2014-05-04 13:46:51+00:00,narendramodi,"Congress, Left &amp; Didi were together in UPA but fight in WB. They are more concerned about infiltrators from Bangladesh than WB's youth.",103,251,7
2014-05-04 13:45:57+00:00,narendramodi,"Joined rallies in Bankura, Asansol (West Bengal) &amp; Bhadohi &amp; Allahabad (UP) http://t.co/N5AaAAD5aC",103,251,7
2014-05-03 16:04:11+00:00,narendramodi,Congress is in ICU. They may get as many of their well-wishers out from jail but it wont add to their fortunes http://t.co/kKhyCIPPIm,103,251,7
2014-05-03 16:03:28+00:00,narendramodi,I will never forget Patna Rally. Since then I have received lot of affection from Bihar. Will return the affection with record development.,103,251,7
2014-05-03 16:03:07+00:00,narendramodi,Ganga's condition is worrisome. Contaminated water is a threat to children. We want to change it. Its not about politics but about humanity.,103,251,7
2014-05-03 16:02:24+00:00,narendramodi,"I shared my ideas for comprehensive development of Poorvanchal, which has been neglected by SP &amp; BSP in Lucknow &amp; by UPA in Delhi.",103,251,7
2014-05-03 16:01:37+00:00,narendramodi,"Be it UP, Bihar, Uttarakhand or AP, I could see great enthusiasm among people during today's 3D rallies! Thanks to everyone who joined.",103,251,7
2014-05-03 13:30:52+00:00,narendramodi,Looking forward to addressing Bharat Vijay 3D rallies across the country http://t.co/8M4BOWSQ8C,103,251,7
2014-05-03 13:29:41+00:00,narendramodi,NDA will usher in a fresh approach in developing hill states so that people's problems can be understood &amp; addressed more effectively.,103,251,7
2014-05-03 13:28:58+00:00,narendramodi,Talked about steps NDA will take to improve lives of farmers in the Terai region at the rally in Rudrapur http://t.co/rp47I3VL6T,103,251,7
2014-05-03 13:27:06+00:00,narendramodi,Uttarakhand CM forgets that as Union Water Resources Minister he was equally responsible for people's suffering due to floods last year.,103,251,7
2014-05-03 13:26:13+00:00,narendramodi,CM of Uttarakhand is more concerned about dynastic politics than people's problems. Urged people in Roorkee to reject this dynastic politics,103,251,7
2014-05-03 13:25:34+00:00,narendramodi,Urged people of Uttarakhand to send 5 Lotuses to Delhi &amp; reject Congress' misgovernance http://t.co/TqWYjJVWA9 http://t.co/Mu4NDoFiIx,103,251,7
2014-05-03 13:23:37+00:00,narendramodi,From the rally in Almora http://t.co/yO81ooLmik,103,251,7
2014-05-03 04:07:52+00:00,narendramodi,We have witnessed the horrors of Emergency when freedom of press &amp; freedom of expression were suppressed. It is a blot on our democracy.,103,251,7
2014-05-03 04:06:28+00:00,narendramodi,"On days such as this, I feel very sad to see our National TV channel struggling to maintain its professional freedom.",103,251,7
2014-05-03 04:03:20+00:00,narendramodi,Greetings to journalist friends on World Press Freedom Day. Free press is a democracy's cornerstone &amp; must be preserved in letter &amp; spirit.,103,251,7
2014-05-03 03:02:20+00:00,narendramodi,Here are the locations for the 3D rallies in Andhra Pradesh http://t.co/q8wCYF8hhC,103,251,7
2014-05-03 03:02:03+00:00,narendramodi,Looking forward to 3D rallies in Bihar. Here are the locations http://t.co/Qii6gzcPWu,103,251,7
2014-05-03 03:01:48+00:00,narendramodi,"Apart from the 4 rallies, will also address several Bharat Vijay 3D rallies across Uttarakhand. Here are locations http://t.co/JcbGgwxbgg",103,251,7
2014-05-03 03:01:01+00:00,narendramodi,"Will campaign in Uttarakhand today. Rallies in Srinagar, Almora, Rudrapur &amp; Roorkee http://t.co/XRIYLjCbYn",103,251,7
2014-05-03 02:59:41+00:00,narendramodi,My colleague @naqvimukhtar campaigned in Kargil &amp; Dras. Thankful to people for their overwhelming support to BJP http://t.co/Qmbe1QXU3g,103,251,7
2014-05-02 16:04:44+00:00,narendramodi,"Tomorrow I will address more 3D rallies across AP, Bihar, HP, UP, Uttarakhand &amp; West Bengal http://t.co/kkDu5U7Jhi",103,251,7
2014-05-02 16:02:09+00:00,narendramodi,India is one. NDA will not work for Hindus or Muslims but for realising the dreams of the people of India http://t.co/Yk1HaO2ngt,103,251,7
2014-05-02 16:01:11+00:00,narendramodi,"PM may have spoken even 1,100 times but did he ever talk about how Sonia ji's NAC,not Planning Commission mattered more in decision making?",103,251,7
2014-05-02 16:00:42+00:00,narendramodi,Cong is only bothered about power &amp; the chair. A Mother's love is understandable but not at the cost of the nation &amp; people's aspirations.,103,251,7
2014-05-02 16:00:24+00:00,narendramodi,If Cong thinks they can survive by repeating false promises they are mistaken. People of India have called Cong's bluff &amp; will punish it.,103,251,7
2014-05-02 16:00:03+00:00,narendramodi,While I was speaking I could see large number of people gathered at the various locations. I derive lot of strength from their enthusiasm.,103,251,7
2014-05-02 15:59:26+00:00,narendramodi,Addressed 3D rallies in over 100 places across India. After this round I have addressed 900 3D rallies in the last few weeks.,103,251,7
2014-05-02 12:34:59+00:00,narendramodi,Hope to see you at the 3D rallies later this evening. Here are the locations once again http://t.co/kkDu5U7Jhi,103,251,7
2014-05-02 12:22:08+00:00,narendramodi,"दिल्ली में दोस्ती, लखनऊ में कुश्ती- यही एसपी, बीएसपी, कांग्रेस का मंत्र है।  यह तीनों एक हैं।  इनसे विकास नहीं होगा http://t.co/DcsSXM0JHX",103,251,7
2014-05-02 12:20:50+00:00,narendramodi,"Congress, SP &amp; BSP are fighting for the chair while we are fighting for your happiness. Divide &amp; rule is their way, unite &amp; progress is ours",103,251,7
2014-05-02 12:19:33+00:00,narendramodi,"Congress' appetite for corruption is legendary! From the earth, seas till the skies they spared nothing! UP will not accept this any longer.",103,251,7
2014-05-02 12:18:31+00:00,narendramodi,"Joined Bharat Vijay Rallies in Khalilabad, Basti, Gonda &amp; Balrampur. Despite the scorching heat the rallies witnessed record attendance!",103,251,7
2014-05-02 03:36:09+00:00,narendramodi,Over the next 3 days I will address 3 rounds of 3D rallies. Here are the locations for the rallies today http://t.co/kkDu5U7Jhi,103,251,7
2014-05-01 15:06:00+00:00,narendramodi,My heartfelt greetings on the auspicious occasion of Parshuram Jayanti. May Lord Parshuram bless us with courage &amp; knowledge.,103,251,7
2014-05-01 14:02:46+00:00,narendramodi,"2014 polls are a choice between those who want a Scam India &amp; NDA, which is working hard to create a Skilled India http://t.co/VNRefIGPgv",103,251,7
2014-05-01 14:01:48+00:00,narendramodi,People were very happy to know about our endeavour to build smart cities across India &amp; our commitment to make Seemandhra a ‘Knowledge Hub.’,103,251,7
2014-05-01 14:00:46+00:00,narendramodi,Youngsters from AP working in Gulf are exploited but UPA is not bothered. NDA will take all steps to protect interests of our youngsters.,103,251,7
2014-05-01 13:59:58+00:00,narendramodi,"Had UPA integrated rivers, Seemandhra's farmers would not have suffered. We will fulfil Atal ji's dream of river linking &amp; help farmers.",103,251,7
2014-05-01 13:59:09+00:00,narendramodi,"We are witnessing a phenomenal response to NDA rallies. People have seen through Congress, that has always insulted people from this land.",103,251,7
2014-05-01 13:58:15+00:00,narendramodi,"Venkaiah ji, @ncbn, Pawan Kalyan &amp; myself campaigned across Seemandhra today. Asked people to elect NDA candidates for a Swarna Andhra.",103,251,7
2014-05-01 06:01:19+00:00,narendramodi,Will continue the campaign across Seemandhra today http://t.co/zUOLNQ2Rgp,103,251,7
2014-05-01 06:00:17+00:00,narendramodi,Offered prayers at the Tirumala Temple. I prayed to Lord Venkateswara for the peace &amp; prosperity of our nation http://t.co/pAyWyL8tFx,103,251,7
2014-05-01 05:38:29+00:00,narendramodi,Here they have explained what happens when you share your selfie using #SelfieWithModi. Do keep the selfies coming http://t.co/fH8URPEKF6,103,251,7
2014-05-01 05:34:00+00:00,narendramodi,"After poll selfie, Narendra Modi invites supporters to send their photos for #SelfieWithModi mosaic http://t.co/yhtsBmrs2Q via @dna",103,251,7
2014-05-01 05:33:23+00:00,narendramodi,Never imagined such a remarkable response to #SelfieWithModi. A big thanks. Here are some Tweets shared by friends http://t.co/cHB4AmYYSS,103,251,7
2014-05-01 05:32:07+00:00,narendramodi,"I salute the 6 crore people of Gujarat, without whose efforts the state would never have scaled these heights of progress. Congrats to them.",103,251,7
2014-05-01 05:31:34+00:00,narendramodi,On Gujarat Day we remember the sacrifices &amp; contribution of all those great women &amp; men without whom Gujarat would not have been created.,103,251,7
2014-05-01 05:30:53+00:00,narendramodi,"On Gujarat Day, sharing this beautiful song by the versatile AR Rahman. Hope you enjoy it http://t.co/S8PIKxHWbz",103,251,7
2014-04-30 18:08:02+00:00,narendramodi,I pray that both Gujarat &amp; Maharashtra scale new heights of development so that aspirations of the youth are fulfilled.,103,251,7
2014-04-30 18:07:15+00:00,narendramodi,People of Maharashtra &amp; Gujarat share a very close bond &amp; I hope this bond continues to grow in the years to come.,103,251,7
2014-04-30 18:06:55+00:00,narendramodi,"Greetings to people of Gujarat &amp; Maharashtra on the foundation day of the 2 states, which started their development journey on 1st May 1960.",103,251,7
2014-04-30 18:05:55+00:00,narendramodi,A picture from today's Tirupati rally http://t.co/COgROxLtnc,103,251,7
2014-04-30 17:04:20+00:00,narendramodi,Congrats to people for joining the festival of democracy in large numbers. Its gladdening to see first time voters voting in large numbers.,103,251,7
2014-04-30 17:00:09+00:00,narendramodi,Congress defeat is certain. NDA is the only Alliance that can provide India a stable Govt. that can deliver progress http://t.co/qudeeG7iAy,103,251,7
2014-04-30 16:59:47+00:00,narendramodi,Hearing Pawan Kalyan makes me very happy. Here is a bright youngster who embodies the Telugu Spirit &amp; is committed to serving people.,103,251,7
2014-04-30 16:58:59+00:00,narendramodi,"Under @ncbn Hyderabad became globally known for Software industry. The same way, NDA is committing to make Seemandhra a Hardware Capital.",103,251,7
2014-04-30 16:58:16+00:00,narendramodi,NDA will devote special attention to Seemandhra's coastline &amp; focus on ports that will become the gateway to India &amp; Seemandhra's progress.,103,251,7
2014-04-30 16:57:46+00:00,narendramodi,"From energy to weavers of Seemandhra, this land can give lots to the nation. NDA will harness this potential &amp; develop Seemandhra.",103,251,7
2014-04-30 16:57:14+00:00,narendramodi,2014 polls are about Seemandhra's future. They have to choose between Seemandhra &amp; Scam Andhra. One wrong choice can impact people's future.,103,251,7
2014-04-30 16:56:27+00:00,narendramodi,"In Tirupati, urged people of Seemandhra to bless NDA with a resounding majority in the State Assembly &amp; elect all NDA MPs to Lok Sabha.",103,251,7
2014-04-30 11:47:22+00:00,narendramodi,Later this evening I will address a rally in Tirupati. Looking forward.,103,251,7
